path,filename,original_class,class,width,height,mode,file_hash
C:\Users\Usuario\.cache\kagglehub\datasets\adityamahimkar\iqothnccd-lung-cancer-dataset\versions\2\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Malignant cases\Malignant case (526).jpg,Malignant case (526).jpg,Malignant cases,malignant,512,512,RGB,124a99df252071f0066f5bcb70dfbbc6
C:\Users\Usuario\.cache\kagglehub\datasets\adityamahimkar\iqothnccd-lung-cancer-dataset\versions\2\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Bengin cases\Bengin case (84).jpg,Bengin case (84).jpg,Bengin cases,benign,512,512,RGB,e9a03f5de5d8e422302ca9a3ade39556
C:\Users\Usuario\.cache\kagglehub\datasets\adityamahimkar\iqothnccd-lung-cancer-dataset\versions\2\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Normal cases\Normal case (265).jpg,Normal case (265).jpg,Normal cases,normal,512,512,RGB,2277f6f896a9624023899bb83e8abdcf
C:\Users\Usuario\.cache\kagglehub\datasets\adityamahimkar\iqothnccd-lung-cancer-dataset\versions\2\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Normal cases\Normal case (368).jpg,Normal case (368).jpg,Normal cases,normal,512,512,RGB,2414e885b980056a2740bd5669807205
C:\Users\Usuario\.cache\kagglehub\datasets\adityamahimkar\iqothnccd-lung-cancer-dataset\versions\2\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Malignant cases\Malignant case (551).jpg,Malignant case (551).jpg,Malignant cases,malignant,512,512,RGB,0bbab6240117998f9b08df9e4032bf4c
C:\Users\Usuario\.cache\kagglehub\datasets\adityamahimkar\iqothnccd-lung-cancer-dataset\versions\2\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Normal cases\Normal case (58).jpg,Normal case (58).jpg,Normal cases,normal,512,512,RGB,7f54afbe1b9777705d0f55d131e0b89c
C:\Users\Usuario\.cache\kagglehub\datasets\adityamahimkar\iqothnccd-lung-cancer-dataset\versions\2\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Malignant cases\Malignant case (378).jpg,Malignant case (378).jpg,Malignant cases,malignant,512,512,RGB,d3823c1889d218e441984a1f9c38d078
C:\Users\Usuario\.cache\kagglehub\datasets\adityamahimkar\iqothnccd-lung-cancer-dataset\versions\2\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Normal cases\Normal case (165).jpg,Normal case (165).jpg,Normal cases,normal,512,512,RGB,e5f30bb8d34f955905b08813d0e4a43d
C:\Users\Usuario\.cache\kagglehub\datasets\adityamahimkar\iqothnccd-lung-cancer-dataset\versions\2\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Malignant cases\Malignant case (134).jpg,Malignant case (134).jpg,Malignant cases,malignant,512,512,RGB,fefeb1d5315669f80af626c4378026dc
C:\Users\Usuario\.cache\kagglehub\datasets\adityamahimkar\iqothnccd-lung-cancer-dataset\versions\2\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Malignant cases\Malignant case (561).jpg,Malignant case (561).jpg,Malignant cases,malignant,512,512,RGB,77bd8de594f194e87680dfdfe1e9930d
C:\Users\Usuario\.cache\kagglehub\datasets\adityamahimkar\iqothnccd-lung-cancer-dataset\versions\2\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Malignant cases\Malignant case (389).jpg,Malignant case (389).jpg,Malignant cases,malignant,512,512,RGB,2afd8c790886bea2e829d26fecd9ca03
C:\Users\Usuario\.cache\kagglehub\datasets\adityamahimkar\iqothnccd-lung-cancer-dataset\versions\2\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Malignant cases\Malignant case (297).jpg,Malignant case (297).jpg,Malignant cases,malignant,512,512,RGB,d830f48c019c5f830450f6e63436dbcb
C:\Users\Usuario\.cache\kagglehub\datasets\adityamahimkar\iqothnccd-lung-cancer-dataset\versions\2\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Malignant cases\Malignant case (154).jpg,Malignant case (154).jpg,Malignant cases,malignant,512,512,RGB,6265bf9a5e1db51f98208ca299665882
C:\Users\Usuario\.cache\kagglehub\datasets\adityamahimkar\iqothnccd-lung-cancer-dataset\versions\2\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Normal cases\Normal case (395).jpg,Normal case (395).jpg,Normal cases,normal,512,512,RGB,1c787e4a8ebd1694697a75fdaa0a3d2d
C:\Users\Usuario\.cache\kagglehub\datasets\adityamahimkar\iqothnccd-lung-cancer-dataset\versions\2\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Normal cases\Normal case (222).jpg,Normal case (222).jpg,Normal cases,normal,512,512,RGB,787b3fff91e8ffa18128d4278bb94afb
C:\Users\Usuario\.cache\kagglehub\datasets\adityamahimkar\iqothnccd-lung-cancer-dataset\versions\2\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Normal cases\Normal case (65).jpg,Normal case (65).jpg,Normal cases,normal,512,512,RGB,72cd19d3301a375a67604e781f853769
C:\Users\Usuario\.cache\kagglehub\datasets\adityamahimkar\iqothnccd-lung-cancer-dataset\versions\2\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Normal cases\Normal case (245).jpg,Normal case (245).jpg,Normal cases,normal,512,512,RGB,113cdd038fce7d89ecdc01b27fa22c9c
C:\Users\Usuario\.cache\kagglehub\datasets\adityamahimkar\iqothnccd-lung-cancer-dataset\versions\2\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Malignant cases\Malignant case (449).jpg,Malignant case (449).jpg,Malignant cases,malignant,512,512,RGB,701047e76b85aba298f06a873d0542d1
C:\Users\Usuario\.cache\kagglehub\datasets\adityamahimkar\iqothnccd-lung-cancer-dataset\versions\2\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Malignant cases\Malignant case (292).jpg,Malignant case (292).jpg,Malignant cases,malignant,512,512,RGB,7f908967681a15e218d5ca4a930c1da3
C:\Users\Usuario\.cache\kagglehub\datasets\adityamahimkar\iqothnccd-lung-cancer-dataset\versions\2\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Bengin cases\Bengin case (17).jpg,Bengin case (17).jpg,Bengin cases,benign,512,512,RGB,52239778033df4fac3abe66494fe825e
C:\Users\Usuario\.cache\kagglehub\datasets\adityamahimkar\iqothnccd-lung-cancer-dataset\versions\2\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Malignant cases\Malignant case (368).jpg,Malignant case (368).jpg,Malignant cases,malignant,512,512,RGB,e12406c592bb96998c3832f38f6f44ff
C:\Users\Usuario\.cache\kagglehub\datasets\adityamahimkar\iqothnccd-lung-cancer-dataset\versions\2\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Malignant cases\Malignant case (447).jpg,Malignant case (447).jpg,Malignant cases,malignant,512,512,RGB,b582609480e8dc40face67d80fdae54a
C:\Users\Usuario\.cache\kagglehub\datasets\adityamahimkar\iqothnccd-lung-cancer-dataset\versions\2\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Normal cases\Normal case (40).jpg,Normal case (40).jpg,Normal cases,normal,512,512,RGB,465a5de057f21809ebc0c051facde7c4
C:\Users\Usuario\.cache\kagglehub\datasets\adityamahimkar\iqothnccd-lung-cancer-dataset\versions\2\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Bengin cases\Bengin case (39).jpg,Bengin case (39).jpg,Bengin cases,benign,512,512,RGB,178bd3bdb1f6506b19cf2b42e1a54a77
C:\Users\Usuario\.cache\kagglehub\datasets\adityamahimkar\iqothnccd-lung-cancer-dataset\versions\2\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Malignant cases\Malignant case (491).jpg,Malignant case (491).jpg,Malignant cases,malignant,512,512,RGB,d2f26ce5e3fd046c441c1cce13e5a304
C:\Users\Usuario\.cache\kagglehub\datasets\adityamahimkar\iqothnccd-lung-cancer-dataset\versions\2\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Malignant cases\Malignant case (13).jpg,Malignant case (13).jpg,Malignant cases,malignant,512,512,RGB,2a86087844abccc0fda69d30261c6a89
C:\Users\Usuario\.cache\kagglehub\datasets\adityamahimkar\iqothnccd-lung-cancer-dataset\versions\2\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Malignant cases\Malignant case (382).jpg,Malignant case (382).jpg,Malignant cases,malignant,512,512,RGB,be21f64ff6e693bf227c67c50b71d5e6
C:\Users\Usuario\.cache\kagglehub\datasets\adityamahimkar\iqothnccd-lung-cancer-dataset\versions\2\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Normal cases\Normal case (176).jpg,Normal case (176).jpg,Normal cases,normal,512,512,RGB,99a3ea35c18fe9b844383d8682336a8b
C:\Users\Usuario\.cache\kagglehub\datasets\adityamahimkar\iqothnccd-lung-cancer-dataset\versions\2\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Normal cases\Normal case (83).jpg,Normal case (83).jpg,Normal cases,normal,512,512,RGB,c7592ec110a2c48a7ce453e64841329f
C:\Users\Usuario\.cache\kagglehub\datasets\adityamahimkar\iqothnccd-lung-cancer-dataset\versions\2\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Malignant cases\Malignant case (516).jpg,Malignant case (516).jpg,Malignant cases,malignant,512,512,RGB,bafabc9da290ac730fd63b4e872e0d45
C:\Users\Usuario\.cache\kagglehub\datasets\adityamahimkar\iqothnccd-lung-cancer-dataset\versions\2\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Malignant cases\Malignant case (444).jpg,Malignant case (444).jpg,Malignant cases,malignant,512,512,RGB,bd0fc84cdbebf4f31a23c283ad9a724f
C:\Users\Usuario\.cache\kagglehub\datasets\adityamahimkar\iqothnccd-lung-cancer-dataset\versions\2\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Malignant cases\Malignant case (210).jpg,Malignant case (210).jpg,Malignant cases,malignant,801,512,RGB,c6111c73daf5a1e5d17ee2e41f2307cf
C:\Users\Usuario\.cache\kagglehub\datasets\adityamahimkar\iqothnccd-lung-cancer-dataset\versions\2\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Normal cases\Normal case (235).jpg,Normal case (235).jpg,Normal cases,normal,512,512,RGB,c6551fa7151dac742bea38bd7bcc4de5
C:\Users\Usuario\.cache\kagglehub\datasets\adityamahimkar\iqothnccd-lung-cancer-dataset\versions\2\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Bengin cases\Bengin case (101).jpg,Bengin case (101).jpg,Bengin cases,benign,512,512,RGB,c46607abc89204a76df6696692b50d28
C:\Users\Usuario\.cache\kagglehub\datasets\adityamahimkar\iqothnccd-lung-cancer-dataset\versions\2\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Malignant cases\Malignant case (172).jpg,Malignant case (172).jpg,Malignant cases,malignant,512,512,RGB,eccc8601531c6cf98b48d20d9c12ac8e
C:\Users\Usuario\.cache\kagglehub\datasets\adityamahimkar\iqothnccd-lung-cancer-dataset\versions\2\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Malignant cases\Malignant case (162).jpg,Malignant case (162).jpg,Malignant cases,malignant,512,512,RGB,49d5120a8bb7c045ee1a00c9542c7305
C:\Users\Usuario\.cache\kagglehub\datasets\adityamahimkar\iqothnccd-lung-cancer-dataset\versions\2\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Malignant cases\Malignant case (374).jpg,Malignant case (374).jpg,Malignant cases,malignant,512,512,RGB,fe2d598557a91a2c319e0b3516d66f47
C:\Users\Usuario\.cache\kagglehub\datasets\adityamahimkar\iqothnccd-lung-cancer-dataset\versions\2\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Malignant cases\Malignant case (20).jpg,Malignant case (20).jpg,Malignant cases,malignant,512,512,RGB,9726f977a4342967398a1adb42c971b5
C:\Users\Usuario\.cache\kagglehub\datasets\adityamahimkar\iqothnccd-lung-cancer-dataset\versions\2\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Normal cases\Normal case (79).jpg,Normal case (79).jpg,Normal cases,normal,512,512,RGB,27c8caa38bd974316b6c58665845c5b3
C:\Users\Usuario\.cache\kagglehub\datasets\adityamahimkar\iqothnccd-lung-cancer-dataset\versions\2\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Malignant cases\Malignant case (17).jpg,Malignant case (17).jpg,Malignant cases,malignant,512,512,RGB,c44dec2bc567e20cd8617e2cca23b5c0
C:\Users\Usuario\.cache\kagglehub\datasets\adityamahimkar\iqothnccd-lung-cancer-dataset\versions\2\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Malignant cases\Malignant case (487).jpg,Malignant case (487).jpg,Malignant cases,malignant,512,512,RGB,d32083d6bafed15f9fb92bc2cc790d90
C:\Users\Usuario\.cache\kagglehub\datasets\adityamahimkar\iqothnccd-lung-cancer-dataset\versions\2\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Normal cases\Normal case (73).jpg,Normal case (73).jpg,Normal cases,normal,512,512,RGB,af3b50ca9458b1b1930caac18da74c5a
C:\Users\Usuario\.cache\kagglehub\datasets\adityamahimkar\iqothnccd-lung-cancer-dataset\versions\2\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Normal cases\Normal case (223).jpg,Normal case (223).jpg,Normal cases,normal,512,512,RGB,742ccbd018e545a3e538db823e99255f
C:\Users\Usuario\.cache\kagglehub\datasets\adityamahimkar\iqothnccd-lung-cancer-dataset\versions\2\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Bengin cases\Bengin case (28).jpg,Bengin case (28).jpg,Bengin cases,benign,512,512,RGB,7b3a7ea5e98bb3d280493ce3fdda1ceb
C:\Users\Usuario\.cache\kagglehub\datasets\adityamahimkar\iqothnccd-lung-cancer-dataset\versions\2\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Bengin cases\Bengin case (111).jpg,Bengin case (111).jpg,Bengin cases,benign,512,512,RGB,8be43eb156c5f9546daf39b940ea00db
C:\Users\Usuario\.cache\kagglehub\datasets\adityamahimkar\iqothnccd-lung-cancer-dataset\versions\2\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Malignant cases\Malignant case (279).jpg,Malignant case (279).jpg,Malignant cases,malignant,512,512,RGB,1eb97af25ecd0826305ff3838df9432c
C:\Users\Usuario\.cache\kagglehub\datasets\adityamahimkar\iqothnccd-lung-cancer-dataset\versions\2\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Malignant cases\Malignant case (155).jpg,Malignant case (155).jpg,Malignant cases,malignant,512,512,RGB,2af56273e445ba9b5d34f7deded968b5
C:\Users\Usuario\.cache\kagglehub\datasets\adityamahimkar\iqothnccd-lung-cancer-dataset\versions\2\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Malignant cases\Malignant case (399).jpg,Malignant case (399).jpg,Malignant cases,malignant,512,512,RGB,8e51c4777bc7d520b5b60bee7e1b25d8
C:\Users\Usuario\.cache\kagglehub\datasets\adityamahimkar\iqothnccd-lung-cancer-dataset\versions\2\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Normal cases\Normal case (48).jpg,Normal case (48).jpg,Normal cases,normal,512,512,RGB,5eaf181ccc75b7a0e783bfc42e8c5743
C:\Users\Usuario\.cache\kagglehub\datasets\adityamahimkar\iqothnccd-lung-cancer-dataset\versions\2\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Malignant cases\Malignant case (51).jpg,Malignant case (51).jpg,Malignant cases,malignant,512,512,RGB,e2c11716faad60f4b363a6cdbe60c537
C:\Users\Usuario\.cache\kagglehub\datasets\adityamahimkar\iqothnccd-lung-cancer-dataset\versions\2\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Malignant cases\Malignant case (513).jpg,Malignant case (513).jpg,Malignant cases,malignant,512,512,RGB,898dd7a5deff94174a565806316b637d
C:\Users\Usuario\.cache\kagglehub\datasets\adityamahimkar\iqothnccd-lung-cancer-dataset\versions\2\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Normal cases\Normal case (286).jpg,Normal case (286).jpg,Normal cases,normal,512,512,RGB,ca35f749697fcbac3777df4ca163354d
C:\Users\Usuario\.cache\kagglehub\datasets\adityamahimkar\iqothnccd-lung-cancer-dataset\versions\2\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Bengin cases\Bengin case (110).jpg,Bengin case (110).jpg,Bengin cases,benign,512,512,RGB,f6f969de87cf893ad4e5d449cfc5c0bd
C:\Users\Usuario\.cache\kagglehub\datasets\adityamahimkar\iqothnccd-lung-cancer-dataset\versions\2\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Malignant cases\Malignant case (82).jpg,Malignant case (82).jpg,Malignant cases,malignant,512,512,RGB,bc9806ee5df6ca143bb620421a11fdcc
C:\Users\Usuario\.cache\kagglehub\datasets\adityamahimkar\iqothnccd-lung-cancer-dataset\versions\2\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Malignant cases\Malignant case (171).jpg,Malignant case (171).jpg,Malignant cases,malignant,512,512,RGB,95db77099400a92418c1a4499a003ebd
C:\Users\Usuario\.cache\kagglehub\datasets\adityamahimkar\iqothnccd-lung-cancer-dataset\versions\2\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Malignant cases\Malignant case (379).jpg,Malignant case (379).jpg,Malignant cases,malignant,512,512,RGB,8f58a228183da1f55d30342942766cbe
C:\Users\Usuario\.cache\kagglehub\datasets\adityamahimkar\iqothnccd-lung-cancer-dataset\versions\2\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Normal cases\Normal case (344).jpg,Normal case (344).jpg,Normal cases,normal,506,331,RGB,c7ad592f1cedd236c5845b2fa56387e2
C:\Users\Usuario\.cache\kagglehub\datasets\adityamahimkar\iqothnccd-lung-cancer-dataset\versions\2\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Malignant cases\Malignant case (315).jpg,Malignant case (315).jpg,Malignant cases,malignant,512,512,RGB,e19fa076204f35f9921bc0f1153b8f39
C:\Users\Usuario\.cache\kagglehub\datasets\adityamahimkar\iqothnccd-lung-cancer-dataset\versions\2\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Normal cases\Normal case (250).jpg,Normal case (250).jpg,Normal cases,normal,512,512,RGB,d56c5933a6901baa49bfb5991a66c943
C:\Users\Usuario\.cache\kagglehub\datasets\adityamahimkar\iqothnccd-lung-cancer-dataset\versions\2\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Malignant cases\Malignant case (206).jpg,Malignant case (206).jpg,Malignant cases,malignant,801,512,RGB,bb2c21e17d188628d78d6f752a13438a
C:\Users\Usuario\.cache\kagglehub\datasets\adityamahimkar\iqothnccd-lung-cancer-dataset\versions\2\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Normal cases\Normal case (114).jpg,Normal case (114).jpg,Normal cases,normal,512,512,RGB,f9ca5723dafd6bf30387f2de2bb55700
C:\Users\Usuario\.cache\kagglehub\datasets\adityamahimkar\iqothnccd-lung-cancer-dataset\versions\2\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Normal cases\Normal case (390).jpg,Normal case (390).jpg,Normal cases,normal,512,512,RGB,64e685aea50cac8d32ee135778ded28d
C:\Users\Usuario\.cache\kagglehub\datasets\adityamahimkar\iqothnccd-lung-cancer-dataset\versions\2\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Malignant cases\Malignant case (231).jpg,Malignant case (231).jpg,Malignant cases,malignant,623,512,RGB,aace9429628ff333cef38ed92e22368d
C:\Users\Usuario\.cache\kagglehub\datasets\adityamahimkar\iqothnccd-lung-cancer-dataset\versions\2\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Malignant cases\Malignant case (502).jpg,Malignant case (502).jpg,Malignant cases,malignant,512,512,RGB,397a3cce9a3f3b220e711d72d939d483
C:\Users\Usuario\.cache\kagglehub\datasets\adityamahimkar\iqothnccd-lung-cancer-dataset\versions\2\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Malignant cases\Malignant case (463).jpg,Malignant case (463).jpg,Malignant cases,malignant,512,512,RGB,04fa1aa88d107e02f7df2cbd4b1adb8b
C:\Users\Usuario\.cache\kagglehub\datasets\adityamahimkar\iqothnccd-lung-cancer-dataset\versions\2\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Malignant cases\Malignant case (483).jpg,Malignant case (483).jpg,Malignant cases,malignant,512,512,RGB,8c968ad54cd91113237ee5faf078b624
C:\Users\Usuario\.cache\kagglehub\datasets\adityamahimkar\iqothnccd-lung-cancer-dataset\versions\2\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Bengin cases\Bengin case (77).jpg,Bengin case (77).jpg,Bengin cases,benign,512,512,RGB,225e5c0066a5b06d6d6ad54be840dd4d
C:\Users\Usuario\.cache\kagglehub\datasets\adityamahimkar\iqothnccd-lung-cancer-dataset\versions\2\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Normal cases\Normal case (375).jpg,Normal case (375).jpg,Normal cases,normal,512,512,RGB,caa554d4557a2bd73e8e31640c7e468f
C:\Users\Usuario\.cache\kagglehub\datasets\adityamahimkar\iqothnccd-lung-cancer-dataset\versions\2\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Malignant cases\Malignant case (168).jpg,Malignant case (168).jpg,Malignant cases,malignant,512,512,RGB,c5422e52530bad93a00fa43d50bd1627
C:\Users\Usuario\.cache\kagglehub\datasets\adityamahimkar\iqothnccd-lung-cancer-dataset\versions\2\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Bengin cases\Bengin case (83).jpg,Bengin case (83).jpg,Bengin cases,benign,512,512,RGB,b14068448573d875a0af0c70b027b644
C:\Users\Usuario\.cache\kagglehub\datasets\adityamahimkar\iqothnccd-lung-cancer-dataset\versions\2\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Malignant cases\Malignant case (533).jpg,Malignant case (533).jpg,Malignant cases,malignant,512,512,RGB,d6e2dc6959d17cef9513e08d1d6ce8ec
C:\Users\Usuario\.cache\kagglehub\datasets\adityamahimkar\iqothnccd-lung-cancer-dataset\versions\2\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Malignant cases\Malignant case (537).jpg,Malignant case (537).jpg,Malignant cases,malignant,512,512,RGB,fd66f08fe88eb5f0b88044c8358fb4d4
C:\Users\Usuario\.cache\kagglehub\datasets\adityamahimkar\iqothnccd-lung-cancer-dataset\versions\2\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Malignant cases\Malignant case (404).jpg,Malignant case (404).jpg,Malignant cases,malignant,512,512,RGB,125b5dc4d691d54e56190f682d23051f
C:\Users\Usuario\.cache\kagglehub\datasets\adityamahimkar\iqothnccd-lung-cancer-dataset\versions\2\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Normal cases\Normal case (150).jpg,Normal case (150).jpg,Normal cases,normal,512,512,RGB,dea533521cc84f4c5b3b87e945e41502
C:\Users\Usuario\.cache\kagglehub\datasets\adityamahimkar\iqothnccd-lung-cancer-dataset\versions\2\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Malignant cases\Malignant case (3).jpg,Malignant case (3).jpg,Malignant cases,malignant,512,512,RGB,8e472f6c4c437bebcb54b08d9304ddac
C:\Users\Usuario\.cache\kagglehub\datasets\adityamahimkar\iqothnccd-lung-cancer-dataset\versions\2\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Bengin cases\Bengin case (38).jpg,Bengin case (38).jpg,Bengin cases,benign,512,512,RGB,8d0e3e5e7645465ec0e805cd99f36ba5
C:\Users\Usuario\.cache\kagglehub\datasets\adityamahimkar\iqothnccd-lung-cancer-dataset\versions\2\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Normal cases\Normal case (149).jpg,Normal case (149).jpg,Normal cases,normal,512,512,RGB,9fe280651d19662b526a68a7a9cdcf74
C:\Users\Usuario\.cache\kagglehub\datasets\adityamahimkar\iqothnccd-lung-cancer-dataset\versions\2\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Malignant cases\Malignant case (286).jpg,Malignant case (286).jpg,Malignant cases,malignant,512,512,RGB,95cf82a276e8c80ee5ea8cdb8c5017e0
C:\Users\Usuario\.cache\kagglehub\datasets\adityamahimkar\iqothnccd-lung-cancer-dataset\versions\2\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Normal cases\Normal case (273).jpg,Normal case (273).jpg,Normal cases,normal,512,512,RGB,e68627d063aba51f78b379fb879d556f
C:\Users\Usuario\.cache\kagglehub\datasets\adityamahimkar\iqothnccd-lung-cancer-dataset\versions\2\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Normal cases\Normal case (401).jpg,Normal case (401).jpg,Normal cases,normal,512,512,RGB,5fd03b8f0ad49b6c50894eff3dd7e99b
C:\Users\Usuario\.cache\kagglehub\datasets\adityamahimkar\iqothnccd-lung-cancer-dataset\versions\2\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Malignant cases\Malignant case (11).jpg,Malignant case (11).jpg,Malignant cases,malignant,512,512,RGB,bdf83d479a5da9672d03bd2025a63c26
C:\Users\Usuario\.cache\kagglehub\datasets\adityamahimkar\iqothnccd-lung-cancer-dataset\versions\2\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Malignant cases\Malignant case (165).jpg,Malignant case (165).jpg,Malignant cases,malignant,512,512,RGB,7abf4a9b78bd0d926555ad3a90669646
C:\Users\Usuario\.cache\kagglehub\datasets\adityamahimkar\iqothnccd-lung-cancer-dataset\versions\2\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Normal cases\Normal case (363).jpg,Normal case (363).jpg,Normal cases,normal,512,512,RGB,66cb7eafbfc25e5f4b8e433c5e24c06c
