path,filename,original_class,class,width,height,mode,file_hash
C:\Users\Usuario\.cache\kagglehub\datasets\adityamahimkar\iqothnccd-lung-cancer-dataset\versions\2\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Normal cases\Normal case (195).jpg,Normal case (195).jpg,Normal cases,normal,512,512,RGB,2ab48323e35a94ba7bd20030cd44a3c5
C:\Users\Usuario\.cache\kagglehub\datasets\adityamahimkar\iqothnccd-lung-cancer-dataset\versions\2\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Normal cases\Normal case (196).jpg,Normal case (196).jpg,Normal cases,normal,512,512,RGB,e31da65a3a46acf70368768d1eb66a59
C:\Users\Usuario\.cache\kagglehub\datasets\adityamahimkar\iqothnccd-lung-cancer-dataset\versions\2\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Normal cases\Normal case (197).jpg,Normal case (197).jpg,Normal cases,normal,512,512,RGB,2d3bd63d907762bd27022ff1f2a61538
C:\Users\Usuario\.cache\kagglehub\datasets\adityamahimkar\iqothnccd-lung-cancer-dataset\versions\2\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Normal cases\Normal case (198).jpg,Normal case (198).jpg,Normal cases,normal,512,512,RGB,0efee4d535abd1c165270e729dc545d1
C:\Users\Usuario\.cache\kagglehub\datasets\adityamahimkar\iqothnccd-lung-cancer-dataset\versions\2\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Normal cases\Normal case (199).jpg,Normal case (199).jpg,Normal cases,normal,512,512,RGB,86d4bf71b23f4856668c1398b705b948
C:\Users\Usuario\.cache\kagglehub\datasets\adityamahimkar\iqothnccd-lung-cancer-dataset\versions\2\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Normal cases\Normal case (2).jpg,Normal case (2).jpg,Normal cases,normal,512,512,RGB,46c6e1a9d0937f93d86ebea45f1571c8
C:\Users\Usuario\.cache\kagglehub\datasets\adityamahimkar\iqothnccd-lung-cancer-dataset\versions\2\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Normal cases\Normal case (20).jpg,Normal case (20).jpg,Normal cases,normal,512,512,RGB,36816ffe8e2bd6007d6175328e65f8b4
C:\Users\Usuario\.cache\kagglehub\datasets\adityamahimkar\iqothnccd-lung-cancer-dataset\versions\2\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Normal cases\Normal case (200).jpg,Normal case (200).jpg,Normal cases,normal,512,512,RGB,9e6ff78dfa546c0dadcc8dc5d62223c7
C:\Users\Usuario\.cache\kagglehub\datasets\adityamahimkar\iqothnccd-lung-cancer-dataset\versions\2\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Normal cases\Normal case (201).jpg,Normal case (201).jpg,Normal cases,normal,512,512,RGB,2b338fa6d823dadaaf5929f8896a93a3
C:\Users\Usuario\.cache\kagglehub\datasets\adityamahimkar\iqothnccd-lung-cancer-dataset\versions\2\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Normal cases\Normal case (202).jpg,Normal case (202).jpg,Normal cases,normal,512,512,RGB,073e4786d948d0cfe3e8aa3a442dca14
C:\Users\Usuario\.cache\kagglehub\datasets\adityamahimkar\iqothnccd-lung-cancer-dataset\versions\2\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Normal cases\Normal case (203).jpg,Normal case (203).jpg,Normal cases,normal,512,512,RGB,3e6f6a716d20753b36e698e3bcc8343c
C:\Users\Usuario\.cache\kagglehub\datasets\adityamahimkar\iqothnccd-lung-cancer-dataset\versions\2\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Normal cases\Normal case (204).jpg,Normal case (204).jpg,Normal cases,normal,512,512,RGB,fe7ad7b67ffabafd717f34fb10727bd6
C:\Users\Usuario\.cache\kagglehub\datasets\adityamahimkar\iqothnccd-lung-cancer-dataset\versions\2\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Normal cases\Normal case (205).jpg,Normal case (205).jpg,Normal cases,normal,512,512,RGB,ae2be271f6aa28eb804aa73fea41d913
C:\Users\Usuario\.cache\kagglehub\datasets\adityamahimkar\iqothnccd-lung-cancer-dataset\versions\2\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Normal cases\Normal case (206).jpg,Normal case (206).jpg,Normal cases,normal,512,512,RGB,8940431e514fcba9363544306e64ea92
C:\Users\Usuario\.cache\kagglehub\datasets\adityamahimkar\iqothnccd-lung-cancer-dataset\versions\2\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Normal cases\Normal case (207).jpg,Normal case (207).jpg,Normal cases,normal,512,512,RGB,a3d3802500df23b7f75f771fa70a563e
C:\Users\Usuario\.cache\kagglehub\datasets\adityamahimkar\iqothnccd-lung-cancer-dataset\versions\2\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Normal cases\Normal case (208).jpg,Normal case (208).jpg,Normal cases,normal,512,512,RGB,afc18c925cf94ce6420e08e48a389e31
C:\Users\Usuario\.cache\kagglehub\datasets\adityamahimkar\iqothnccd-lung-cancer-dataset\versions\2\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Normal cases\Normal case (209).jpg,Normal case (209).jpg,Normal cases,normal,512,512,RGB,9649990651fe3f9c0a9cb599ae89324e
C:\Users\Usuario\.cache\kagglehub\datasets\adityamahimkar\iqothnccd-lung-cancer-dataset\versions\2\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Normal cases\Normal case (21).jpg,Normal case (21).jpg,Normal cases,normal,512,512,RGB,14ef6e94d7275ea69d97ff67c5e21979
C:\Users\Usuario\.cache\kagglehub\datasets\adityamahimkar\iqothnccd-lung-cancer-dataset\versions\2\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Normal cases\Normal case (210).jpg,Normal case (210).jpg,Normal cases,normal,512,512,RGB,c600f8de8f8c41e0fb3c0c50a14b115d
C:\Users\Usuario\.cache\kagglehub\datasets\adityamahimkar\iqothnccd-lung-cancer-dataset\versions\2\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Normal cases\Normal case (211).jpg,Normal case (211).jpg,Normal cases,normal,512,512,RGB,dfcbb34e7a9a7d73b3f67061e83815a9
C:\Users\Usuario\.cache\kagglehub\datasets\adityamahimkar\iqothnccd-lung-cancer-dataset\versions\2\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Normal cases\Normal case (212).jpg,Normal case (212).jpg,Normal cases,normal,512,512,RGB,b73373e5a18eae2896c1e7ed623209d9
C:\Users\Usuario\.cache\kagglehub\datasets\adityamahimkar\iqothnccd-lung-cancer-dataset\versions\2\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Normal cases\Normal case (213).jpg,Normal case (213).jpg,Normal cases,normal,512,512,RGB,58830d13dc2c17e63d83f92df111ee7c
C:\Users\Usuario\.cache\kagglehub\datasets\adityamahimkar\iqothnccd-lung-cancer-dataset\versions\2\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Normal cases\Normal case (214).jpg,Normal case (214).jpg,Normal cases,normal,512,512,RGB,7cacb5820afef554140d99f24240917f
C:\Users\Usuario\.cache\kagglehub\datasets\adityamahimkar\iqothnccd-lung-cancer-dataset\versions\2\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Normal cases\Normal case (215).jpg,Normal case (215).jpg,Normal cases,normal,512,512,RGB,3345bd2d86fed5df59de2a4f95cdf69e
C:\Users\Usuario\.cache\kagglehub\datasets\adityamahimkar\iqothnccd-lung-cancer-dataset\versions\2\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Normal cases\Normal case (216).jpg,Normal case (216).jpg,Normal cases,normal,512,512,RGB,b70ab5f4915046ec362cb0bb0481f1ce
C:\Users\Usuario\.cache\kagglehub\datasets\adityamahimkar\iqothnccd-lung-cancer-dataset\versions\2\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Normal cases\Normal case (217).jpg,Normal case (217).jpg,Normal cases,normal,512,512,RGB,04a4063d9117e2d53d04b21435bd4c55
C:\Users\Usuario\.cache\kagglehub\datasets\adityamahimkar\iqothnccd-lung-cancer-dataset\versions\2\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Normal cases\Normal case (218).jpg,Normal case (218).jpg,Normal cases,normal,512,512,RGB,b99a60570a527bdecbbfaa2a4fd41eef
C:\Users\Usuario\.cache\kagglehub\datasets\adityamahimkar\iqothnccd-lung-cancer-dataset\versions\2\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Normal cases\Normal case (219).jpg,Normal case (219).jpg,Normal cases,normal,512,512,RGB,57e0f705a111585caac615f16c0ead53
C:\Users\Usuario\.cache\kagglehub\datasets\adityamahimkar\iqothnccd-lung-cancer-dataset\versions\2\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Normal cases\Normal case (22).jpg,Normal case (22).jpg,Normal cases,normal,512,512,RGB,14d5fbaaa500b580da480fbaa63ca1c2
C:\Users\Usuario\.cache\kagglehub\datasets\adityamahimkar\iqothnccd-lung-cancer-dataset\versions\2\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Normal cases\Normal case (220).jpg,Normal case (220).jpg,Normal cases,normal,512,512,RGB,534ef27b90016b35b3e71c65dadded88
C:\Users\Usuario\.cache\kagglehub\datasets\adityamahimkar\iqothnccd-lung-cancer-dataset\versions\2\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Normal cases\Normal case (221).jpg,Normal case (221).jpg,Normal cases,normal,512,512,RGB,dacc18a171e2480d7c7098c60f048791
C:\Users\Usuario\.cache\kagglehub\datasets\adityamahimkar\iqothnccd-lung-cancer-dataset\versions\2\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Normal cases\Normal case (222).jpg,Normal case (222).jpg,Normal cases,normal,512,512,RGB,787b3fff91e8ffa18128d4278bb94afb
C:\Users\Usuario\.cache\kagglehub\datasets\adityamahimkar\iqothnccd-lung-cancer-dataset\versions\2\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Normal cases\Normal case (223).jpg,Normal case (223).jpg,Normal cases,normal,512,512,RGB,742ccbd018e545a3e538db823e99255f
C:\Users\Usuario\.cache\kagglehub\datasets\adityamahimkar\iqothnccd-lung-cancer-dataset\versions\2\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Normal cases\Normal case (224).jpg,Normal case (224).jpg,Normal cases,normal,512,512,RGB,c12f8a8ab0699e90cd2d768af41dd8a6
C:\Users\Usuario\.cache\kagglehub\datasets\adityamahimkar\iqothnccd-lung-cancer-dataset\versions\2\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Normal cases\Normal case (225).jpg,Normal case (225).jpg,Normal cases,normal,512,512,RGB,5b83ced51eb62846d6c786f8f8212487
C:\Users\Usuario\.cache\kagglehub\datasets\adityamahimkar\iqothnccd-lung-cancer-dataset\versions\2\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Normal cases\Normal case (226).jpg,Normal case (226).jpg,Normal cases,normal,512,512,RGB,cf745e5ff8e73411d29ac24255e3850f
C:\Users\Usuario\.cache\kagglehub\datasets\adityamahimkar\iqothnccd-lung-cancer-dataset\versions\2\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Normal cases\Normal case (227).jpg,Normal case (227).jpg,Normal cases,normal,512,512,RGB,5955712fada7cfe91c698dd65c97ab90
C:\Users\Usuario\.cache\kagglehub\datasets\adityamahimkar\iqothnccd-lung-cancer-dataset\versions\2\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Normal cases\Normal case (228).jpg,Normal case (228).jpg,Normal cases,normal,512,512,RGB,0c1eb13f3ca447b9c71fff633f7605e1
C:\Users\Usuario\.cache\kagglehub\datasets\adityamahimkar\iqothnccd-lung-cancer-dataset\versions\2\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Normal cases\Normal case (229).jpg,Normal case (229).jpg,Normal cases,normal,512,512,RGB,ec705b3a8b81b23543b98fc481f71ab4
C:\Users\Usuario\.cache\kagglehub\datasets\adityamahimkar\iqothnccd-lung-cancer-dataset\versions\2\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Normal cases\Normal case (23).jpg,Normal case (23).jpg,Normal cases,normal,512,512,RGB,1bf282f5d76b7ffcb5694d036bdf50c4
C:\Users\Usuario\.cache\kagglehub\datasets\adityamahimkar\iqothnccd-lung-cancer-dataset\versions\2\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Normal cases\Normal case (230).jpg,Normal case (230).jpg,Normal cases,normal,512,512,RGB,21aca9eb5e049a6d57f595d85d42f362
C:\Users\Usuario\.cache\kagglehub\datasets\adityamahimkar\iqothnccd-lung-cancer-dataset\versions\2\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Normal cases\Normal case (231).jpg,Normal case (231).jpg,Normal cases,normal,512,512,RGB,256f6a65fa06a0ac18950f7d21dc4147
C:\Users\Usuario\.cache\kagglehub\datasets\adityamahimkar\iqothnccd-lung-cancer-dataset\versions\2\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Normal cases\Normal case (232).jpg,Normal case (232).jpg,Normal cases,normal,512,512,RGB,09c9778de000392443517cb7723f9346
C:\Users\Usuario\.cache\kagglehub\datasets\adityamahimkar\iqothnccd-lung-cancer-dataset\versions\2\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Normal cases\Normal case (233).jpg,Normal case (233).jpg,Normal cases,normal,512,512,RGB,5b67969db8be8d31c94335936a97b39e
C:\Users\Usuario\.cache\kagglehub\datasets\adityamahimkar\iqothnccd-lung-cancer-dataset\versions\2\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Normal cases\Normal case (234).jpg,Normal case (234).jpg,Normal cases,normal,512,512,RGB,1ef85d65f7f6262660558b63f04e9c55
C:\Users\Usuario\.cache\kagglehub\datasets\adityamahimkar\iqothnccd-lung-cancer-dataset\versions\2\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Normal cases\Normal case (235).jpg,Normal case (235).jpg,Normal cases,normal,512,512,RGB,c6551fa7151dac742bea38bd7bcc4de5
C:\Users\Usuario\.cache\kagglehub\datasets\adityamahimkar\iqothnccd-lung-cancer-dataset\versions\2\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Normal cases\Normal case (236).jpg,Normal case (236).jpg,Normal cases,normal,512,512,RGB,811ee93069dcd1be02c26e1d81c165cf
C:\Users\Usuario\.cache\kagglehub\datasets\adityamahimkar\iqothnccd-lung-cancer-dataset\versions\2\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Normal cases\Normal case (237).jpg,Normal case (237).jpg,Normal cases,normal,512,512,RGB,698a6f99fe7c3f05fc60c2aa82a50cfc
C:\Users\Usuario\.cache\kagglehub\datasets\adityamahimkar\iqothnccd-lung-cancer-dataset\versions\2\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Normal cases\Normal case (238).jpg,Normal case (238).jpg,Normal cases,normal,512,512,RGB,2b70fdff333044c30f4fcd1f112caddb
C:\Users\Usuario\.cache\kagglehub\datasets\adityamahimkar\iqothnccd-lung-cancer-dataset\versions\2\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Normal cases\Normal case (239).jpg,Normal case (239).jpg,Normal cases,normal,512,512,RGB,c31b6c7b46aad974f5217a2004c92af2
C:\Users\Usuario\.cache\kagglehub\datasets\adityamahimkar\iqothnccd-lung-cancer-dataset\versions\2\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Normal cases\Normal case (24).jpg,Normal case (24).jpg,Normal cases,normal,512,512,RGB,cc690c160892f79b5be6400bc9c8a159
C:\Users\Usuario\.cache\kagglehub\datasets\adityamahimkar\iqothnccd-lung-cancer-dataset\versions\2\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Normal cases\Normal case (240).jpg,Normal case (240).jpg,Normal cases,normal,512,512,RGB,1a12f35b936a4013ca8e08cdb25d4da2
C:\Users\Usuario\.cache\kagglehub\datasets\adityamahimkar\iqothnccd-lung-cancer-dataset\versions\2\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Normal cases\Normal case (241).jpg,Normal case (241).jpg,Normal cases,normal,512,512,RGB,c61748a7da7b5cfc16f0f0717443b5b2
C:\Users\Usuario\.cache\kagglehub\datasets\adityamahimkar\iqothnccd-lung-cancer-dataset\versions\2\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Normal cases\Normal case (242).jpg,Normal case (242).jpg,Normal cases,normal,512,512,RGB,a2234e0d9874bb9f91fe1e624dafcda6
C:\Users\Usuario\.cache\kagglehub\datasets\adityamahimkar\iqothnccd-lung-cancer-dataset\versions\2\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Normal cases\Normal case (243).jpg,Normal case (243).jpg,Normal cases,normal,512,512,RGB,37ce1258c549ffaf9e0e5772aa5cac59
C:\Users\Usuario\.cache\kagglehub\datasets\adityamahimkar\iqothnccd-lung-cancer-dataset\versions\2\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Normal cases\Normal case (244).jpg,Normal case (244).jpg,Normal cases,normal,512,512,RGB,5338d62ba261a5648325a27bb442538c
C:\Users\Usuario\.cache\kagglehub\datasets\adityamahimkar\iqothnccd-lung-cancer-dataset\versions\2\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Normal cases\Normal case (245).jpg,Normal case (245).jpg,Normal cases,normal,512,512,RGB,113cdd038fce7d89ecdc01b27fa22c9c
C:\Users\Usuario\.cache\kagglehub\datasets\adityamahimkar\iqothnccd-lung-cancer-dataset\versions\2\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Normal cases\Normal case (246).jpg,Normal case (246).jpg,Normal cases,normal,512,512,RGB,c211e64c50434ced3bb7d222623ab71a
C:\Users\Usuario\.cache\kagglehub\datasets\adityamahimkar\iqothnccd-lung-cancer-dataset\versions\2\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Normal cases\Normal case (247).jpg,Normal case (247).jpg,Normal cases,normal,512,512,RGB,8cf80e59992162e1bc5e0ad448d96f0a
C:\Users\Usuario\.cache\kagglehub\datasets\adityamahimkar\iqothnccd-lung-cancer-dataset\versions\2\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Normal cases\Normal case (248).jpg,Normal case (248).jpg,Normal cases,normal,512,512,RGB,446edab214bb9dee550f741d0a9a715b
C:\Users\Usuario\.cache\kagglehub\datasets\adityamahimkar\iqothnccd-lung-cancer-dataset\versions\2\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Normal cases\Normal case (249).jpg,Normal case (249).jpg,Normal cases,normal,512,512,RGB,06c7cefbeb9d17bca1bf0be490db486a
C:\Users\Usuario\.cache\kagglehub\datasets\adityamahimkar\iqothnccd-lung-cancer-dataset\versions\2\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Normal cases\Normal case (25).jpg,Normal case (25).jpg,Normal cases,normal,512,512,RGB,d9e725b8eaf0815f026c7c151b171f30
C:\Users\Usuario\.cache\kagglehub\datasets\adityamahimkar\iqothnccd-lung-cancer-dataset\versions\2\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Normal cases\Normal case (250).jpg,Normal case (250).jpg,Normal cases,normal,512,512,RGB,d56c5933a6901baa49bfb5991a66c943
C:\Users\Usuario\.cache\kagglehub\datasets\adityamahimkar\iqothnccd-lung-cancer-dataset\versions\2\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Normal cases\Normal case (251).jpg,Normal case (251).jpg,Normal cases,normal,512,512,RGB,4f4039be1f4d00ee961e45bbc8b823ee
C:\Users\Usuario\.cache\kagglehub\datasets\adityamahimkar\iqothnccd-lung-cancer-dataset\versions\2\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Normal cases\Normal case (252).jpg,Normal case (252).jpg,Normal cases,normal,512,512,RGB,cb789b89f40167d0ba7c94b58ac07780
C:\Users\Usuario\.cache\kagglehub\datasets\adityamahimkar\iqothnccd-lung-cancer-dataset\versions\2\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Normal cases\Normal case (253).jpg,Normal case (253).jpg,Normal cases,normal,512,512,RGB,c467658a4a205a905a57b6851873fce8
C:\Users\Usuario\.cache\kagglehub\datasets\adityamahimkar\iqothnccd-lung-cancer-dataset\versions\2\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Normal cases\Normal case (254).jpg,Normal case (254).jpg,Normal cases,normal,512,512,RGB,a03609783c17aa35984b53ba9d3a99ab
C:\Users\Usuario\.cache\kagglehub\datasets\adityamahimkar\iqothnccd-lung-cancer-dataset\versions\2\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Normal cases\Normal case (255).jpg,Normal case (255).jpg,Normal cases,normal,512,512,RGB,23310a1cced9b3cf3d4a4a5dc3dad990
C:\Users\Usuario\.cache\kagglehub\datasets\adityamahimkar\iqothnccd-lung-cancer-dataset\versions\2\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Normal cases\Normal case (256).jpg,Normal case (256).jpg,Normal cases,normal,512,512,RGB,ae290d0c45142c34949f8ca5a10294ef
C:\Users\Usuario\.cache\kagglehub\datasets\adityamahimkar\iqothnccd-lung-cancer-dataset\versions\2\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Normal cases\Normal case (257).jpg,Normal case (257).jpg,Normal cases,normal,512,512,RGB,4564fd443c1cb5889cffe88df22da030
C:\Users\Usuario\.cache\kagglehub\datasets\adityamahimkar\iqothnccd-lung-cancer-dataset\versions\2\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Normal cases\Normal case (258).jpg,Normal case (258).jpg,Normal cases,normal,512,512,RGB,e1ee4eebda4826e4895a17af701dd32f
C:\Users\Usuario\.cache\kagglehub\datasets\adityamahimkar\iqothnccd-lung-cancer-dataset\versions\2\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Normal cases\Normal case (259).jpg,Normal case (259).jpg,Normal cases,normal,512,512,RGB,052c502f7da155d1f4451e459b48a011
C:\Users\Usuario\.cache\kagglehub\datasets\adityamahimkar\iqothnccd-lung-cancer-dataset\versions\2\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Normal cases\Normal case (26).jpg,Normal case (26).jpg,Normal cases,normal,512,512,RGB,24eb1ecb37b477bdb16bc8740ac82b6f
C:\Users\Usuario\.cache\kagglehub\datasets\adityamahimkar\iqothnccd-lung-cancer-dataset\versions\2\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Normal cases\Normal case (260).jpg,Normal case (260).jpg,Normal cases,normal,512,512,RGB,711af0125c18ed8c8fc6c522f6dea6de
C:\Users\Usuario\.cache\kagglehub\datasets\adityamahimkar\iqothnccd-lung-cancer-dataset\versions\2\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Normal cases\Normal case (261).jpg,Normal case (261).jpg,Normal cases,normal,512,512,RGB,8e049b066897ac0fc570260075e768fc
C:\Users\Usuario\.cache\kagglehub\datasets\adityamahimkar\iqothnccd-lung-cancer-dataset\versions\2\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Normal cases\Normal case (262).jpg,Normal case (262).jpg,Normal cases,normal,512,512,RGB,720771c50ee96b57b975827cf0352889
C:\Users\Usuario\.cache\kagglehub\datasets\adityamahimkar\iqothnccd-lung-cancer-dataset\versions\2\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Normal cases\Normal case (263).jpg,Normal case (263).jpg,Normal cases,normal,512,512,RGB,5254e5e877ca9137ae09149fd85cb2a4
C:\Users\Usuario\.cache\kagglehub\datasets\adityamahimkar\iqothnccd-lung-cancer-dataset\versions\2\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Normal cases\Normal case (264).jpg,Normal case (264).jpg,Normal cases,normal,512,512,RGB,7014e6ddf9b7ad28e5a135b2f30fe4c5
C:\Users\Usuario\.cache\kagglehub\datasets\adityamahimkar\iqothnccd-lung-cancer-dataset\versions\2\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Normal cases\Normal case (265).jpg,Normal case (265).jpg,Normal cases,normal,512,512,RGB,2277f6f896a9624023899bb83e8abdcf
C:\Users\Usuario\.cache\kagglehub\datasets\adityamahimkar\iqothnccd-lung-cancer-dataset\versions\2\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Normal cases\Normal case (266).jpg,Normal case (266).jpg,Normal cases,normal,512,512,RGB,28b908affe79b2324898cd87b84ea229
C:\Users\Usuario\.cache\kagglehub\datasets\adityamahimkar\iqothnccd-lung-cancer-dataset\versions\2\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Normal cases\Normal case (267).jpg,Normal case (267).jpg,Normal cases,normal,512,512,RGB,efac7f7abfe493152520ccf059bbca5a
C:\Users\Usuario\.cache\kagglehub\datasets\adityamahimkar\iqothnccd-lung-cancer-dataset\versions\2\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Normal cases\Normal case (268).jpg,Normal case (268).jpg,Normal cases,normal,512,512,RGB,0f5a6c222a328628f5bc368b812cb539
C:\Users\Usuario\.cache\kagglehub\datasets\adityamahimkar\iqothnccd-lung-cancer-dataset\versions\2\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Normal cases\Normal case (269).jpg,Normal case (269).jpg,Normal cases,normal,512,512,RGB,b273d9d3b72aa3973467b29b7f6919f9
C:\Users\Usuario\.cache\kagglehub\datasets\adityamahimkar\iqothnccd-lung-cancer-dataset\versions\2\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Normal cases\Normal case (27).jpg,Normal case (27).jpg,Normal cases,normal,512,512,RGB,492c55d0ab269768780b1c2c161b0ffc
